Año,Municipio,Area Sembrada,Area Cosechada,Produccion (ton),Rendimiento (ha/ton)
2009,SUTATENZA,15.0,13.0,14.3,1.1
2009,TENZA,63.0,62.5,56.25,0.9
2009,TOGUI,660.0,640.0,640.0,1.0
2009,TUNUNGUA,82.0,73.0,36.5,0.5
2009,UMBITA,57.0,10.0,5.0,0.5
2009,ZETAQUIRA,928.0,879.0,571.35,0.65
2010,ALMEIDA,11.0,7.0,2.8,0.4
2010,BERBEO,526.0,425.0,369.75,0.87
2010,BRICEÑO,170.0,140.0,56.0,0.4
2010,BUENAVISTA,307.0,307.0,214.9,0.7
2010,CAMPOHERMOSO,110.0,95.0,57.0,0.6
2010,CHINAVITA,61.0,30.0,30.0,1.0
2010,CHITARAQUE,535.0,465.0,465.0,1.0
2010,CHIVOR,1.0,1.0,0.5,0.5
2010,COPER,359.0,347.0,190.85,0.55
2010,GUACAMAYAS,8.0,4.0,4.0,1.0
2010,GUATEQUE,8.0,7.0,4.2,0.6
2010,GUAYATA,440.0,423.0,211.5,0.5
2010,LA VICTORIA,40.0,30.0,30.0,1.0
2010,LABRANZAGRANDE,255.0,120.0,60.0,0.5
2010,MACANAL,101.0,72.0,72.0,1.0
2010,MARIPI,327.0,300.0,163.0,0.54
2010,MIRAFLORES,805.0,725.0,725.0,1.0
2010,MONIQUIRA,2494.0,1784.0,1159.6,0.65
2010,MUZO,10.0,10.0,10.0,1.0
2010,OTANCHE,100.0,50.0,50.0,1.0
2010,PAEZ,195.0,176.0,140.8,0.8
2010,PAJARITO,36.0,32.0,41.6,1.3
2010,PAUNA,450.0,400.0,200.0,0.5
2010,PAYA,235.0,140.0,70.0,0.5
2010,PISBA,291.0,230.0,230.0,1.0
2010,QUIPAMA,35.0,25.0,18.75,0.75
2010,RONDON,63.0,30.0,30.0,1.0
2010,SAN EDUARDO,174.5,15.5,14.41,0.93
2010,SAN JOSE DE PARE,720.0,570.0,598.5,1.05
2010,SAN MATEO,130.0,115.0,115.0,1.0
2010,SAN PABLO DE BORBUR,135.0,100.0,60.0,0.6
2010,SANTA MARIA,8.0,8.0,7.2,0.9
2010,SANTA SOFIA,15.0,9.0,9.0,1.0
2010,SANTANA,594.0,473.0,293.26,0.62
2010,SOCOTA,41.5,34.0,34.0,1.0
2010,SOMONDOCO,37.0,36.5,18.25,0.5
2010,SUSACON,22.8,18.5,11.1,0.6
