Departamento,Producto,Año,Area (ha),Produccion (ton),Rendimiento (ha/ton)
VALLE DEL CAUCA,MAIZ TRADICIONAL,2011,3935.25,7355.91,1.87
VALLE DEL CAUCA,MAIZ TRADICIONAL,2016,3040.38,6674.61,2.2
VALLE DEL CAUCA,MAIZ TRADICIONAL,2017,2983.54,6481.27,2.17
VALLE DEL CAUCA,MAIZ TRADICIONAL,2020,2450.2,6376.6,2.6
VALLE DEL CAUCA,MAIZ TRADICIONAL,2023,1416.0,3033.43,2.14
VALLE DEL CAUCA,MANGO,2019,234.1,3323.6,14.2
VALLE DEL CAUCA,MANGO KENT,2021,50.0,460.0,9.2
VALLE DEL CAUCA,MANI,2014,6.0,12.0,2.0
VALLE DEL CAUCA,MANI,2015,6.0,12.0,2.0
VALLE DEL CAUCA,MELON,2021,280.28,8704.2,31.06
VALLE DEL CAUCA,MORERA,2010,14.0,123.0,8.79
VALLE DEL CAUCA,MORERA,2011,14.0,121.0,8.64
VALLE DEL CAUCA,NARANJA,2007,234.0,4304.5,18.4
VALLE DEL CAUCA,NARANJA,2010,292.05,6373.5,21.82
VALLE DEL CAUCA,NARANJA,2011,312.2,6458.0,20.69
VALLE DEL CAUCA,NARANJA,2023,82.0,1066.0,13.0
VALLE DEL CAUCA,PAPA CHINA,2021,620.0,2540.0,4.1
VALLE DEL CAUCA,PAPA CRIOLLA,2013,280.0,4200.0,15.0
VALLE DEL CAUCA,PAPAYA,2009,1299.94,73557.84,56.59
VALLE DEL CAUCA,PEPINO COHOMBRO,2014,203.74,3751.0,18.41
VALLE DEL CAUCA,PEPINO COHOMBRO,2021,796.0,13610.49,17.1
