Departamento,Producto,Año,Area (ha),Produccion (ton),Rendimiento (ha/ton)
NORTE DE SANTANDER,CEBOLLA DE RAMA,2018,848.0,14718.4,17.36
NORTE DE SANTANDER,CEBOLLA DE RAMA,2022,1222.0,17722.0,14.5
NORTE DE SANTANDER,CILANTRO,2021,652.0,6376.8,9.78
NORTE DE SANTANDER,CIMARRON,2006,0.0,0.0,0.0
NORTE DE SANTANDER,CIMARRON,2007,20.0,200.0,10.0
NORTE DE SANTANDER,CIMARRON,2009,20.0,200.0,10.0
NORTE DE SANTANDER,CIRUELA,2012,27.5,251.5,9.15
NORTE DE SANTANDER,CIRUELA,2013,28.0,255.5,9.13
NORTE DE SANTANDER,CIRUELA,2018,57.0,877.0,15.39
NORTE DE SANTANDER,CIRUELA,2022,165.42,2916.26,17.63
NORTE DE SANTANDER,DURAZNO,2019,812.8,11246.6,13.84
NORTE DE SANTANDER,ESPINACA,2008,23.0,261.0,11.35
NORTE DE SANTANDER,FEIJOA,2010,1.5,4.2,2.8
NORTE DE SANTANDER,FEIJOA,2011,1.5,4.2,2.8
NORTE DE SANTANDER,FEIJOA,2023,2.0,6.0,3.0
NORTE DE SANTANDER,FIQUE,2010,57.0,150.0,2.63
NORTE DE SANTANDER,FIQUE,2011,55.0,137.5,2.5
NORTE DE SANTANDER,FIQUE,2020,14.5,7.25,0.5
NORTE DE SANTANDER,FIQUE,2023,5.0,2.5,0.5
NORTE DE SANTANDER,FLORES Y FOLLAJES,2014,5.0,15.0,3.0
NORTE DE SANTANDER,FRESA,2014,135.0,3733.0,27.65
NORTE DE SANTANDER,FRESA,2015,127.0,3542.0,27.89
NORTE DE SANTANDER,FRIJOL,2010,6590.5,10253.76,1.56
NORTE DE SANTANDER,FRIJOL,2011,6439.9,10001.18,1.55
NORTE DE SANTANDER,FRIJOL,2020,5753.3,13340.11,2.32
NORTE DE SANTANDER,FRIJOL,2023,5462.2,10973.07,2.01
NORTE DE SANTANDER,GRANADILLA,2012,1.0,1.0,1.0
NORTE DE SANTANDER,GRANADILLA,2013,1.0,1.0,1.0
